formname,formuuid,formelementgroup,formelementgroupuuid,M  FormElement,concept,datatype,conceptuuid
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Patient Related Barrier Assessment (tick whichever is applicable),Patient Related Barrier Assessment (tick whichever is applicable),Coded,4e9a288a-45d1-485f-9a10-b33999aca9b9
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Patient Related Barrier Assessment (tick whichever is applicable),Patient Related Barrier Assessment (tick whichever is applicable),Coded,4e9a288a-45d1-485f-9a10-b33999aca9b9
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Patient Related Barrier Assessment (tick whichever is applicable),Patient Related Barrier Assessment (tick whichever is applicable),Coded,4e9a288a-45d1-485f-9a10-b33999aca9b9
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Patient Related Barrier Assessment (tick whichever is applicable),Patient Related Barrier Assessment (tick whichever is applicable),Coded,4e9a288a-45d1-485f-9a10-b33999aca9b9
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Healthcare Related Barrier Assessment (tick whichever is applicable),Healthcare Related Barrier Assessment (tick whichever is applicable),Coded,4b055c40-a868-42d3-8496-431a6db0aeeb
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Barrier Assessment If Patient would be taking treatment from routine NTEP protocol for additional Support,77337eb4-01e4-4df5-bf30-c5b7f6507650,Any Other Barriers,Any Other Barriers,Text,f88f4777-1c72-4633-b47a-d31da7797f2c
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Educational Support,Educational Support,Coded,fde0dce8-1e0a-4b01-ad55-8cb0a602ea51
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Psychological Support,Psychological Support,Coded,f690cbb0-44f8-468b-8ae1-b4297318c2b6
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Psychological Support,Psychological Support,Coded,f690cbb0-44f8-468b-8ae1-b4297318c2b6
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Psychological Support,Psychological Support,Coded,f690cbb0-44f8-468b-8ae1-b4297318c2b6
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Psychological Support,Psychological Support,Coded,f690cbb0-44f8-468b-8ae1-b4297318c2b6
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Social Support,Social Support,Coded,611c6b1b-636c-4e51-b633-cd306486f719
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Accessing healthcare,Support for Accessing healthcare new,Coded,9e5e0255-da32-4115-94cd-41e84a92acd5
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Nutritional Support,Nutritional Support,Coded,88f10efd-5eaf-43e1-a95e-fdca7898278a
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Nutritional Support,Nutritional Support,Coded,88f10efd-5eaf-43e1-a95e-fdca7898278a
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,De-Addiction Support,De-Addiction Support,Coded,290eb3aa-17cc-487f-90ac-086e6d12cfbc
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,De-Addiction Support,De-Addiction Support,Coded,290eb3aa-17cc-487f-90ac-086e6d12cfbc
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,De-Addiction Support,De-Addiction Support,Coded,290eb3aa-17cc-487f-90ac-086e6d12cfbc
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,De-Addiction Support,De-Addiction Support,Coded,290eb3aa-17cc-487f-90ac-086e6d12cfbc
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Linking with Nikshay,Support for Linking with Nikshay,Coded,09629793-c6a9-4a7f-ad14-bfa148d34724
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Support for Linking with Nikshay,Support for Linking with Nikshay,Coded,09629793-c6a9-4a7f-ad14-bfa148d34724
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Specify Support for Nikshay Linking,Specify Support for Nikshay Linking,Text,292b0e15-1c3b-43cc-8265-55cb0209f4ee
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Types of Social Support Offered Until the Date,d9f0f5e1-d450-4ada-be24-cc8dfb6417e9,Any Other Support Needed (If not mentioned in the list above),Any Other Support Needed (If not mentioned in the list above),Text,c9b48011-6b8e-48c1-bae9-9140354a064a
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Form Filled Details,2a77486b-5892-41d4-a58d-785a40650067,Form Filled by (write initials),Form Filled by (write initials),Text,5bbc3b12-5ccb-4068-b67d-59c172234c9f
TB Study Baseline Treatment Encounter,0be9aeaf-1ae1-41b5-bee3-eeced1a063d5,Form Filled Details,2a77486b-5892-41d4-a58d-785a40650067,Date of form filling,Date of form filling,Date,7aed2be8-f1af-4a4e-af74-a69168807ca5
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Address,355b05d1-9027-4f36-983b-8141d0ea3644,Village,Village,Text,fa22179f-da8c-4fcf-b24f-045313d9ac90
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Address,355b05d1-9027-4f36-983b-8141d0ea3644,Tehsil,Tehsil,Coded,63ee499f-c3ba-487b-9a47-c2e09aa3b39b
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Address,355b05d1-9027-4f36-983b-8141d0ea3644,Tehsil,Tehsil,Coded,63ee499f-c3ba-487b-9a47-c2e09aa3b39b
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Address,355b05d1-9027-4f36-983b-8141d0ea3644,District,District,Coded,8e6c84cc-7a7e-4b89-8748-1ed44de7a9f7
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Address,355b05d1-9027-4f36-983b-8141d0ea3644,District,District,Coded,8e6c84cc-7a7e-4b89-8748-1ed44de7a9f7
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Address,355b05d1-9027-4f36-983b-8141d0ea3644,Distance from JSS Ganiyari (Kms),Distance from JSS Ganiyari (Kms),Numeric,45bc01e8-37e9-4751-9de0-4ff1fc80ed7d
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Address,355b05d1-9027-4f36-983b-8141d0ea3644,Distance from nearby govt facility where free TB treatment available (in kms),Distance from nearby govt facility where free TB treatment available (in kms),Text,3299dcb2-6429-4597-b77f-6202427ecc15
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Address,355b05d1-9027-4f36-983b-8141d0ea3644,Other,New - Other,Text,91813358-2c47-4e40-9cb3-9c3ab3944816
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,"Full Name (Name, Middle Name, Surname)",Full Name,Text,ea52d6a4-32cf-4e4b-a44d-b26fe3002ce0
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,"Full Name (Name, Middle Name, Surname)","Full Name (Name, Middle Name, Surname)",Text,4dcd8a5b-192a-491c-b19f-0716977c877f
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Reg No.,Reg No.,Numeric,d54ddaf1-84e5-4868-8c79-7a35ec1f9663
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Reg Code,Reg Code,Coded,5630a6ab-d02d-4b88-beda-d3b5f2eb269a
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Reg Code,Reg Code,Coded,5630a6ab-d02d-4b88-beda-d3b5f2eb269a
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Reg Code,Reg Code,Coded,5630a6ab-d02d-4b88-beda-d3b5f2eb269a
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Reg Code,Reg Code,Coded,5630a6ab-d02d-4b88-beda-d3b5f2eb269a
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Age (Completed Years),Age (Completed Years),Numeric,a5cbfe31-3c53-49ca-84f6-8c8c946ba2b0
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Age (Completed Years),Age (years),Numeric,ee50a4f3-ee1a-404e-8672-d3e520a21e52
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender.,Coded,f210f955-4ca1-4772-b045-b1fd9211214e
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender.,Coded,f210f955-4ca1-4772-b045-b1fd9211214e
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender.,Coded,f210f955-4ca1-4772-b045-b1fd9211214e
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender,Coded,4427af7e-6a76-4980-a038-ae4a3ec0d7aa
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender,Coded,4427af7e-6a76-4980-a038-ae4a3ec0d7aa
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender,Coded,4427af7e-6a76-4980-a038-ae4a3ec0d7aa
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste,Caste new,Text,0cd2c500-397f-4d72-b7af-1ca34105868d
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender,Coded,4427af7e-6a76-4980-a038-ae4a3ec0d7aa
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender,Coded,4427af7e-6a76-4980-a038-ae4a3ec0d7aa
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Gender,Gender,Coded,4427af7e-6a76-4980-a038-ae4a3ec0d7aa
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
TB Study Enrollment,69fc3c10-128b-4f06-87ed-2a1ae74bb813,Demographic Information,30285ac3-73c0-42a9-b0b1-44d7366c1449,Caste Category,Caste Category New,Coded,fd10fba0-80e0-4417-ab01-ba087ac05465
